date,year,month,quarter,region,product,sales_rep,customer,revenue,cost,profit,units_sold,unit_price,profit_margin,month_name,day_of_week,week_number
2024-08-28,2024,8,Q3,Asia Pacific,Cloud Subscription,Kate Thompson,Elite Systems,46126.32,29359.13,16767.2,4,11531.58,36.35,August,Wednesday,35
2024-08-28,2024,8,Q3,North America,Cloud Subscription,Liam Garcia,DataFlow Corp,68853.8,47965.07,20888.72,6,11475.63,30.34,August,Wednesday,35
2024-08-28,2024,8,Q3,Europe,Software License,David Wilson,Summit Technologies,76822.37,49193.98,27628.39,9,8535.82,35.96,August,Wednesday,35
2024-08-29,2024,8,Q3,Europe,Support & Maintenance,Frank Miller,Smart Analytics Co,17317.97,10690.13,6627.84,19,911.47,38.27,August,Thursday,35
2024-08-29,2024,8,Q3,Latin America,Professional Services,Liam Garcia,Zenith Systems,28058.71,18497.1,9561.61,5,5611.74,34.08,August,Thursday,35
2024-08-29,2024,8,Q3,Latin America,Hardware,Alice Johnson,Pinnacle Corp,32591.6,25020.9,7570.7,7,4655.94,23.23,August,Thursday,35
2024-08-29,2024,8,Q3,Middle East & Africa,Professional Services,Noah Martinez,Enterprise Dynamics,5032.87,3618.43,1414.44,17,296.05,28.1,August,Thursday,35
2024-08-29,2024,8,Q3,Asia Pacific,Professional Services,Ivy Chen,Enterprise Dynamics,40303.46,31114.03,9189.43,4,10075.87,22.8,August,Thursday,35
2024-08-30,2024,8,Q3,Europe,Software License,Kate Thompson,Horizon Corp,86308.09,52881.23,33426.86,9,9589.79,38.73,August,Friday,35
2024-08-30,2024,8,Q3,Europe,Hardware,Frank Miller,Future Systems Inc,30857.0,18675.69,12181.3,12,2571.42,39.48,August,Friday,35
2024-08-30,2024,8,Q3,Asia Pacific,Professional Services,Alice Johnson,Global Solutions Ltd,55205.87,39321.82,15884.04,11,5018.72,28.77,August,Friday,35
2024-08-30,2024,8,Q3,Latin America,Professional Services,Emma Brown,Apex Solutions,36935.08,23165.84,13769.24,3,12311.69,37.28,August,Friday,35
2024-08-30,2024,8,Q3,Asia Pacific,Support & Maintenance,Frank Miller,CloudTech Solutions,11981.3,9380.41,2600.89,4,2995.32,21.71,August,Friday,35
2024-08-31,2024,8,Q3,North America,Software License,Carol Davis,Digital Ventures,91348.97,56700.4,34648.57,9,10149.89,37.93,August,Saturday,35
2024-08-31,2024,8,Q3,Europe,Support & Maintenance,Emma Brown,Horizon Corp,26815.39,20125.31,6690.08,19,1411.34,24.95,August,Saturday,35
2024-08-31,2024,8,Q3,Middle East & Africa,Support & Maintenance,Kate Thompson,Stellar Enterprises,8365.31,5920.23,2445.08,10,836.53,29.23,August,Saturday,35
2024-08-31,2024,8,Q3,North America,Support & Maintenance,Henry Taylor,Prime Industries,29809.97,21708.49,8101.47,2,14904.98,27.18,August,Saturday,35
2024-09-01,2024,9,Q3,Europe,Professional Services,Kate Thompson,Enterprise Dynamics,39938.35,30678.7,9259.64,10,3993.83,23.18,September,Sunday,35
2024-09-01,2024,9,Q3,Latin America,Cloud Subscription,Alice Johnson,Digital Ventures,32103.86,23006.33,9097.54,15,2140.26,28.34,September,Sunday,35
2024-09-01,2024,9,Q3,Middle East & Africa,Hardware,Grace Lee,Enterprise Dynamics,39290.7,31333.94,7956.76,12,3274.23,20.25,September,Sunday,35
2024-09-01,2024,9,Q3,North America,Support & Maintenance,Frank Miller,TechCorp Inc,41391.17,27403.28,13987.89,17,2434.77,33.79,September,Sunday,35
2024-09-02,2024,9,Q3,Middle East & Africa,Software License,Maya Patel,Innovation Systems,30023.96,23267.92,6756.04,9,3336.0,22.5,September,Monday,36
2024-09-02,2024,9,Q3,Middle East & Africa,Support & Maintenance,David Wilson,Global Solutions Ltd,13030.05,8668.44,4361.62,16,814.38,33.47,September,Monday,36
2024-09-02,2024,9,Q3,Asia Pacific,Professional Services,Liam Garcia,Digital Ventures,37459.19,23954.33,13504.86,6,6243.2,36.05,September,Monday,36
2024-09-02,2024,9,Q3,North America,Support & Maintenance,Jack Anderson,Smart Analytics Co,28423.28,18918.23,9505.05,8,3552.91,33.44,September,Monday,36
2024-09-02,2024,9,Q3,Asia Pacific,Hardware,Ivy Chen,CloudTech Solutions,32601.25,22299.14,10302.11,16,2037.58,31.6,September,Monday,36
2024-09-02,2024,9,Q3,Asia Pacific,Hardware,Olivia White,Smart Analytics Co,59147.01,39753.91,19393.1,7,8449.57,32.79,September,Monday,36
2024-09-02,2024,9,Q3,Asia Pacific,Cloud Subscription,Olivia White,Quantum Corp,38954.0,29622.5,9331.49,18,2164.11,23.96,September,Monday,36
2024-09-02,2024,9,Q3,North America,Software License,Noah Martinez,DataFlow Corp,78485.58,49057.95,29427.63,4,19621.39,37.49,September,Monday,36
2024-09-03,2024,9,Q3,North America,Support & Maintenance,Henry Taylor,Vertex Solutions,39946.53,28514.53,11432.0,18,2219.25,28.62,September,Tuesday,36
2024-09-03,2024,9,Q3,Middle East & Africa,Professional Services,Ivy Chen,Innovation Systems,8609.13,6435.66,2173.47,12,717.43,25.25,September,Tuesday,36
2024-09-03,2024,9,Q3,Latin America,Professional Services,Carol Davis,Future Systems Inc,26561.06,20506.53,6054.53,9,2951.23,22.79,September,Tuesday,36
2024-09-03,2024,9,Q3,Asia Pacific,Professional Services,Olivia White,Apex Solutions,42745.79,33845.29,8900.5,2,21372.9,20.82,September,Tuesday,36
2024-09-03,2024,9,Q3,Asia Pacific,Professional Services,Grace Lee,Global Solutions Ltd,22490.85,16161.96,6328.88,11,2044.62,28.14,September,Tuesday,36
2024-09-03,2024,9,Q3,Middle East & Africa,Cloud Subscription,Noah Martinez,Horizon Corp,13809.85,10657.18,3152.67,2,6904.92,22.83,September,Tuesday,36
2024-09-03,2024,9,Q3,Asia Pacific,Software License,Henry Taylor,Stellar Enterprises,113674.37,79437.92,34236.44,4,28418.59,30.12,September,Tuesday,36
2024-09-04,2024,9,Q3,Europe,Support & Maintenance,Liam Garcia,Horizon Corp,20169.21,12463.44,7705.77,7,2881.32,38.21,September,Wednesday,36
2024-09-04,2024,9,Q3,North America,Software License,Kate Thompson,NextGen Technologies,67745.81,49080.42,18665.39,17,3985.05,27.55,September,Wednesday,36
2024-09-04,2024,9,Q3,Europe,Hardware,Bob Smith,CloudTech Solutions,51763.71,35141.54,16622.16,18,2875.76,32.11,September,Wednesday,36
2024-09-04,2024,9,Q3,Middle East & Africa,Support & Maintenance,Ivy Chen,Summit Technologies,13900.93,10956.87,2944.06,9,1544.55,21.18,September,Wednesday,36
2024-09-04,2024,9,Q3,Asia Pacific,Hardware,Liam Garcia,Prime Industries,31986.46,24266.69,7719.77,18,1777.03,24.13,September,Wednesday,36
2024-09-04,2024,9,Q3,Middle East & Africa,Hardware,Jack Anderson,Elite Systems,41635.82,25944.57,15691.25,14,2973.99,37.69,September,Wednesday,36
2024-09-04,2024,9,Q3,Middle East & Africa,Hardware,Ivy Chen,CloudTech Solutions,18941.63,14457.64,4483.99,19,996.93,23.67,September,Wednesday,36
2024-09-05,2024,9,Q3,Middle East & Africa,Software License,Emma Brown,NextGen Technologies,51722.09,35207.39,16514.7,3,17240.7,31.93,September,Thursday,36
2024-09-05,2024,9,Q3,Latin America,Hardware,Liam Garcia,CloudTech Solutions,57267.77,36971.05,20296.72,11,5206.16,35.44,September,Thursday,36
2024-09-05,2024,9,Q3,Latin America,Software License,Emma Brown,Pinnacle Corp,64767.53,43904.32,20863.21,19,3408.82,32.21,September,Thursday,36
2024-09-05,2024,9,Q3,Europe,Professional Services,Grace Lee,Smart Analytics Co,28514.29,17218.7,11295.59,5,5702.86,39.61,September,Thursday,36
2024-09-05,2024,9,Q3,North America,Software License,Noah Martinez,Stellar Enterprises,70461.58,48792.95,21668.63,10,7046.16,30.75,September,Thursday,36
2024-09-05,2024,9,Q3,Middle East & Africa,Support & Maintenance,Liam Garcia,Future Systems Inc,14049.65,11024.19,3025.45,14,1003.55,21.53,September,Thursday,36
2024-09-05,2024,9,Q3,Europe,Professional Services,Carol Davis,Digital Ventures,41064.77,28436.95,12627.82,11,3733.16,30.75,September,Thursday,36
2024-09-05,2024,9,Q3,Middle East & Africa,Cloud Subscription,Jack Anderson,Pinnacle Corp,24522.46,18674.0,5848.46,15,1634.83,23.85,September,Thursday,36
2024-09-06,2024,9,Q3,Middle East & Africa,Cloud Subscription,David Wilson,Zenith Systems,24734.16,17895.06,6839.11,17,1454.95,27.65,September,Friday,36
2024-09-06,2024,9,Q3,North America,Cloud Subscription,Bob Smith,Horizon Corp,46198.32,34800.75,11397.57,11,4199.85,24.67,September,Friday,36
2024-09-06,2024,9,Q3,Latin America,Software License,Grace Lee,Enterprise Dynamics,80111.49,55371.33,24740.16,1,80111.49,30.88,September,Friday,36
2024-09-06,2024,9,Q3,Middle East & Africa,Cloud Subscription,Carol Davis,Summit Technologies,26343.6,20093.89,6249.71,2,13171.8,23.72,September,Friday,36
2024-09-07,2024,9,Q3,North America,Hardware,Ivy Chen,Digital Ventures,119600.06,79973.64,39626.41,12,9966.67,33.13,September,Saturday,36
2024-09-07,2024,9,Q3,Europe,Cloud Subscription,Bob Smith,Global Solutions Ltd,38368.06,26554.29,11813.77,11,3488.01,30.79,September,Saturday,36
2024-09-07,2024,9,Q3,North America,Software License,Carol Davis,Smart Analytics Co,65522.57,48727.36,16795.21,15,4368.17,25.63,September,Saturday,36
2024-09-07,2024,9,Q3,Europe,Software License,Alice Johnson,Innovation Systems,95722.27,73657.24,22065.03,7,13674.61,23.05,September,Saturday,36
2024-09-07,2024,9,Q3,Middle East & Africa,Support & Maintenance,Henry Taylor,Elite Systems,9844.12,6214.41,3629.71,4,2461.03,36.87,September,Saturday,36
2024-09-07,2024,9,Q3,Latin America,Software License,Alice Johnson,TechCorp Inc,57492.11,41048.04,16444.07,19,3025.9,28.6,September,Saturday,36
2024-09-07,2024,9,Q3,Middle East & Africa,Hardware,Kate Thompson,Horizon Corp,11441.5,7045.67,4395.83,4,2860.37,38.42,September,Saturday,36
2024-09-08,2024,9,Q3,Latin America,Support & Maintenance,Bob Smith,TechCorp Inc,3947.73,2684.29,1263.44,2,1973.87,32.0,September,Sunday,36
2024-09-08,2024,9,Q3,Middle East & Africa,Software License,Noah Martinez,Quantum Corp,46719.03,35771.84,10947.19,1,46719.03,23.43,September,Sunday,36
2024-09-08,2024,9,Q3,Europe,Professional Services,Grace Lee,Innovation Systems,40307.96,30985.63,9322.32,3,13435.99,23.13,September,Sunday,36
2024-09-08,2024,9,Q3,Asia Pacific,Software License,Olivia White,Smart Analytics Co,82207.49,51413.44,30794.05,8,10275.94,37.46,September,Sunday,36
2024-09-08,2024,9,Q3,Middle East & Africa,Professional Services,Olivia White,NextGen Technologies,31307.64,20618.77,10688.86,12,2608.97,34.14,September,Sunday,36
2024-09-08,2024,9,Q3,Europe,Software License,Jack Anderson,Summit Technologies,82472.11,60559.29,21912.82,16,5154.51,26.57,September,Sunday,36
2024-09-08,2024,9,Q3,North America,Support & Maintenance,Emma Brown,Elite Systems,12559.76,8725.47,3834.29,13,966.14,30.53,September,Sunday,36
2024-09-08,2024,9,Q3,Middle East & Africa,Cloud Subscription,David Wilson,NextGen Technologies,25424.22,15768.92,9655.31,7,3632.03,37.98,September,Sunday,36
2024-09-09,2024,9,Q3,Latin America,Hardware,Frank Miller,DataFlow Corp,34796.72,23281.55,11515.17,17,2046.87,33.09,September,Monday,37
2024-09-09,2024,9,Q3,North America,Software License,David Wilson,TechCorp Inc,108576.48,85043.56,23532.91,12,9048.04,21.67,September,Monday,37
2024-09-09,2024,9,Q3,Latin America,Support & Maintenance,Olivia White,Enterprise Dynamics,11200.07,8090.64,3109.43,4,2800.02,27.76,September,Monday,37
2024-09-09,2024,9,Q3,North America,Professional Services,Noah Martinez,Future Systems Inc,76609.83,46549.65,30060.17,12,6384.15,39.24,September,Monday,37
2024-09-09,2024,9,Q3,Asia Pacific,Hardware,Grace Lee,Pinnacle Corp,84511.82,56177.92,28333.91,4,21127.96,33.53,September,Monday,37
2024-09-10,2024,9,Q3,Asia Pacific,Software License,Olivia White,Global Solutions Ltd,83273.18,56102.38,27170.8,13,6405.63,32.63,September,Tuesday,37
2024-09-10,2024,9,Q3,Latin America,Support & Maintenance,Olivia White,Prime Industries,16181.4,10833.28,5348.12,13,1244.72,33.05,September,Tuesday,37
2024-09-10,2024,9,Q3,Latin America,Professional Services,Bob Smith,Innovation Systems,17877.39,12830.46,5046.93,17,1051.61,28.23,September,Tuesday,37
2024-09-11,2024,9,Q3,Latin America,Professional Services,Emma Brown,Innovation Systems,30836.95,19068.92,11768.03,14,2055.8,38.16,September,Wednesday,37
2024-09-11,2024,9,Q3,North America,Cloud Subscription,Emma Brown,TechCorp Inc,48140.74,37585.4,10555.34,17,2831.81,21.93,September,Wednesday,37
2024-09-11,2024,9,Q3,Latin America,Hardware,Frank Miller,DataFlow Corp,24155.55,16949.5,7206.05,17,1420.91,29.83,September,Wednesday,37
2024-09-12,2024,9,Q3,Middle East & Africa,Hardware,Emma Brown,Stellar Enterprises,19323.52,14207.34,5116.17,3,6441.17,26.48,September,Thursday,37
2024-09-12,2024,9,Q3,Latin America,Software License,Ivy Chen,Stellar Enterprises,55495.47,44008.68,11486.79,11,5045.04,20.7,September,Thursday,37
2024-09-12,2024,9,Q3,North America,Professional Services,Maya Patel,Horizon Corp,47478.87,35912.03,11566.85,19,2498.89,24.36,September,Thursday,37
2024-09-12,2024,9,Q3,Europe,Support & Maintenance,Grace Lee,Horizon Corp,24741.96,15914.08,8827.88,12,2061.83,35.68,September,Thursday,37
2024-09-12,2024,9,Q3,Europe,Professional Services,Ivy Chen,CloudTech Solutions,53875.12,33421.56,20453.56,12,4144.24,37.96,September,Thursday,37
2024-09-12,2024,9,Q3,Latin America,Hardware,Liam Garcia,Zenith Systems,41228.81,25837.18,15391.63,12,3435.73,37.33,September,Thursday,37
2024-09-13,2024,9,Q3,Middle East & Africa,Support & Maintenance,Carol Davis,Prime Industries,8066.45,6417.41,1649.04,4,2016.61,20.44,September,Friday,37
2024-09-13,2024,9,Q3,Middle East & Africa,Support & Maintenance,Maya Patel,TechCorp Inc,19606.43,14218.8,5387.62,19,1031.92,27.48,September,Friday,37
2024-09-13,2024,9,Q3,Middle East & Africa,Cloud Subscription,Ivy Chen,Elite Systems,20916.76,14403.46,6513.3,4,5229.19,31.14,September,Friday,37
2024-09-13,2024,9,Q3,Middle East & Africa,Hardware,Ivy Chen,Zenith Systems,43366.42,29073.31,14293.12,15,2891.09,32.96,September,Friday,37
2024-09-13,2024,9,Q3,North America,Support & Maintenance,Ivy Chen,Vertex Solutions,9557.79,6904.9,2652.89,2,4778.9,27.76,September,Friday,37
2024-09-13,2024,9,Q3,Middle East & Africa,Software License,Frank Miller,TechCorp Inc,38527.05,24689.68,13837.37,16,2407.94,35.92,September,Friday,37
2024-09-13,2024,9,Q3,Asia Pacific,Hardware,Grace Lee,Enterprise Dynamics,45565.18,31624.9,13940.29,16,2847.82,30.59,September,Friday,37
2024-09-14,2024,9,Q3,Latin America,Software License,Jack Anderson,Pinnacle Corp,21301.3,13570.14,7731.16,19,1121.12,36.29,September,Saturday,37
2024-09-14,2024,9,Q3,Latin America,Software License,Liam Garcia,Stellar Enterprises,38173.48,27708.05,10465.44,16,2385.84,27.42,September,Saturday,37
2024-09-14,2024,9,Q3,Europe,Cloud Subscription,Alice Johnson,Innovation Systems,23409.89,17942.26,5467.63,16,1463.12,23.36,September,Saturday,37
2024-09-14,2024,9,Q3,Europe,Support & Maintenance,Olivia White,Apex Solutions,27931.98,22040.47,5891.51,6,4655.33,21.09,September,Saturday,37
2024-09-14,2024,9,Q3,Latin America,Hardware,Jack Anderson,Horizon Corp,33649.95,23663.94,9986.01,9,3738.88,29.68,September,Saturday,37
2024-09-15,2024,9,Q3,Latin America,Software License,Emma Brown,Innovation Systems,70452.68,51909.12,18543.56,15,4696.85,26.32,September,Sunday,37
2024-09-15,2024,9,Q3,Middle East & Africa,Software License,Maya Patel,Zenith Systems,27091.95,19513.51,7578.43,12,2257.66,27.97,September,Sunday,37
2024-09-15,2024,9,Q3,Asia Pacific,Cloud Subscription,Bob Smith,Pinnacle Corp,59800.17,44955.24,14844.93,17,3517.66,24.82,September,Sunday,37
2024-09-15,2024,9,Q3,Asia Pacific,Professional Services,Ivy Chen,NextGen Technologies,55508.66,42790.8,12717.86,18,3083.81,22.91,September,Sunday,37
2024-09-16,2024,9,Q3,Latin America,Support & Maintenance,Henry Taylor,Quantum Corp,7536.03,5990.64,1545.39,9,837.34,20.51,September,Monday,38
2024-09-16,2024,9,Q3,North America,Cloud Subscription,Henry Taylor,Quantum Corp,58228.69,43649.3,14579.38,17,3425.22,25.04,September,Monday,38
2024-09-16,2024,9,Q3,Latin America,Hardware,Carol Davis,Innovation Systems,11819.12,8183.07,3636.05,17,695.24,30.76,September,Monday,38
2024-09-17,2024,9,Q3,Middle East & Africa,Hardware,Carol Davis,Future Systems Inc,24160.26,16655.62,7504.64,15,1610.68,31.06,September,Tuesday,38
2024-09-17,2024,9,Q3,North America,Hardware,Liam Garcia,Zenith Systems,65460.73,47356.22,18104.51,11,5950.98,27.66,September,Tuesday,38
2024-09-17,2024,9,Q3,Latin America,Cloud Subscription,Grace Lee,Future Systems Inc,28831.04,17482.13,11348.92,10,2883.1,39.36,September,Tuesday,38
2024-09-18,2024,9,Q3,Europe,Cloud Subscription,Jack Anderson,Vertex Solutions,13491.43,10739.13,2752.3,17,793.61,20.4,September,Wednesday,38
2024-09-18,2024,9,Q3,Asia Pacific,Hardware,Jack Anderson,Innovation Systems,54376.02,34508.81,19867.21,7,7768.0,36.54,September,Wednesday,38
2024-09-18,2024,9,Q3,Latin America,Software License,Maya Patel,Future Systems Inc,35370.78,22405.5,12965.28,4,8842.7,36.66,September,Wednesday,38
2024-09-18,2024,9,Q3,Asia Pacific,Professional Services,Olivia White,CloudTech Solutions,26798.74,16815.18,9983.56,7,3828.39,37.25,September,Wednesday,38
2024-09-19,2024,9,Q3,Middle East & Africa,Professional Services,Kate Thompson,Quantum Corp,43346.56,26634.28,16712.28,6,7224.43,38.56,September,Thursday,38
2024-09-19,2024,9,Q3,Asia Pacific,Support & Maintenance,Noah Martinez,Global Solutions Ltd,34104.84,25020.76,9084.08,7,4872.12,26.64,September,Thursday,38
2024-09-19,2024,9,Q3,Asia Pacific,Support & Maintenance,Maya Patel,Summit Technologies,19251.88,11651.21,7600.67,4,4812.97,39.48,September,Thursday,38
2024-09-20,2024,9,Q3,North America,Hardware,Carol Davis,CloudTech Solutions,101869.77,72169.81,29699.95,17,5992.34,29.15,September,Friday,38
2024-09-20,2024,9,Q3,Asia Pacific,Support & Maintenance,Noah Martinez,TechCorp Inc,16615.08,10748.78,5866.3,2,8307.54,35.31,September,Friday,38
2024-09-20,2024,9,Q3,Middle East & Africa,Software License,Liam Garcia,Global Solutions Ltd,53360.68,32544.35,20816.34,5,10672.14,39.01,September,Friday,38
2024-09-20,2024,9,Q3,North America,Support & Maintenance,David Wilson,NextGen Technologies,36189.52,25909.98,10279.54,6,6031.59,28.4,September,Friday,38
2024-09-21,2024,9,Q3,Asia Pacific,Software License,Henry Taylor,Enterprise Dynamics,77411.9,53042.65,24369.24,6,12901.98,31.48,September,Saturday,38
2024-09-21,2024,9,Q3,Europe,Cloud Subscription,Emma Brown,Vertex Solutions,40545.09,24888.41,15656.68,15,2703.01,38.62,September,Saturday,38
2024-09-21,2024,9,Q3,Europe,Hardware,Carol Davis,Horizon Corp,87324.84,69761.66,17563.18,8,10915.6,20.11,September,Saturday,38
2024-09-21,2024,9,Q3,Middle East & Africa,Professional Services,Olivia White,Future Systems Inc,21257.39,13405.33,7852.07,18,1180.97,36.94,September,Saturday,38
2024-09-21,2024,9,Q3,North America,Software License,Bob Smith,Vertex Solutions,37969.49,24201.75,13767.74,6,6328.25,36.26,September,Saturday,38
2024-09-21,2024,9,Q3,Middle East & Africa,Hardware,Carol Davis,Enterprise Dynamics,17425.83,11266.63,6159.2,5,3485.17,35.35,September,Saturday,38
2024-09-22,2024,9,Q3,Asia Pacific,Support & Maintenance,David Wilson,Innovation Systems,38268.24,29956.27,8311.97,9,4252.03,21.72,September,Sunday,38
2024-09-22,2024,9,Q3,Europe,Support & Maintenance,Bob Smith,Prime Industries,27691.68,19797.28,7894.4,15,1846.11,28.51,September,Sunday,38
2024-09-22,2024,9,Q3,Middle East & Africa,Professional Services,Alice Johnson,Vertex Solutions,28278.76,19503.38,8775.38,12,2356.56,31.03,September,Sunday,38
2024-09-22,2024,9,Q3,North America,Software License,Maya Patel,Apex Solutions,69937.1,49496.09,20441.02,9,7770.79,29.23,September,Sunday,38
2024-09-22,2024,9,Q3,Middle East & Africa,Software License,Bob Smith,DataFlow Corp,41015.42,28554.36,12461.06,16,2563.46,30.38,September,Sunday,38
2024-09-22,2024,9,Q3,Middle East & Africa,Professional Services,Alice Johnson,Stellar Enterprises,42180.07,32232.83,9947.23,15,2812.0,23.58,September,Sunday,38
2024-09-22,2024,9,Q3,Europe,Support & Maintenance,Olivia White,DataFlow Corp,25914.61,16977.73,8936.89,19,1363.93,34.49,September,Sunday,38
2024-09-22,2024,9,Q3,North America,Professional Services,Carol Davis,Elite Systems,42369.98,33124.68,9245.3,12,3530.83,21.82,September,Sunday,38
2024-09-23,2024,9,Q3,North America,Professional Services,David Wilson,Pinnacle Corp,75843.84,53780.6,22063.24,3,25281.28,29.09,September,Monday,39
2024-09-23,2024,9,Q3,North America,Hardware,Carol Davis,Digital Ventures,95523.47,73281.5,22241.98,1,95523.47,23.28,September,Monday,39
2024-09-23,2024,9,Q3,North America,Software License,Henry Taylor,Innovation Systems,64681.87,49319.99,15361.87,7,9240.27,23.75,September,Monday,39
2024-09-24,2024,9,Q3,Middle East & Africa,Professional Services,Kate Thompson,TechCorp Inc,47634.23,33278.04,14356.19,6,7939.04,30.14,September,Tuesday,39
